#,DateTime,Architecture,File,Total Elapsed Time (sec),Cumulative Package Energy_0 (mWh),Cumulative IA Energy_0 (mWh),Cumulative DRAM Energy_0 (mWh),Cumulative Package Energy_0 (Joules),Cumulative IA Energy_0 (Joules),Cumulative DRAM Energy_0 (Joules), Package Temperature_0 (C)
28,12-10-23T18-57-15,micro,api-baseline,30.150675,11.227620,5.950283,5.747392,40.419434,21.421021,20.690613,36.6
28,12-10-23T18-57-15,micro,api-monitor,30.105600,11.727753,6.508043,5.740221,42.219910,23.428955,20.664795,35.96666666666667
28,12-10-23T18-57-15,micro,frontend-baseline,37.212389,12.638058,6.247762,7.106815,45.497009,22.491943,25.584534,35.810810810810814
28,12-10-23T18-57-15,micro,frontend-monitor,37.188919,12.326677,6.025136,7.057699,44.376038,21.690491,25.407715,37.027027027027025
29,12-10-23T18-57-15,micro,api-baseline,30.170885,10.976003,5.765398,5.771332,39.513611,20.755432,20.776794,36.8
29,12-10-23T18-57-15,micro,api-monitor,30.144184,9.611698,4.702759,5.651686,34.602112,16.929932,20.346069,35.93333333333333
29,12-10-23T18-57-15,micro,frontend-baseline,37.232115,16.220754,9.602576,7.147505,58.394714,34.569275,25.731018,36.0
29,12-10-23T18-57-15,micro,frontend-monitor,37.156418,12.376116,6.026035,7.057427,44.554016,21.693726,25.406738,37.648648648648646
3,12-10-23T18-57-15,micro,api-baseline,30.141603,32.561493,26.572910,5.967475,117.221375,95.662476,21.482910,40.833333333333336
3,12-10-23T18-57-15,micro,api-monitor,30.127373,12.210710,6.763713,5.710466,43.958557,24.349365,20.557678,38.46666666666667
3,12-10-23T18-57-15,micro,frontend-baseline,37.120378,15.413632,8.638730,7.060191,55.489075,31.099426,25.416687,37.13513513513514
3,12-10-23T18-57-15,micro,frontend-monitor,37.200793,12.678545,6.275618,7.082316,45.642761,22.592224,25.496338,38.945945945945944
30,12-10-23T18-57-15,micro,api-baseline,30.117102,10.250092,5.149553,5.717333,36.900330,18.538391,20.582397,36.13333333333333
30,12-10-23T18-57-15,micro,api-monitor,30.115055,26.276839,20.568034,5.843031,94.596619,74.044922,21.034912,36.833333333333336
30,12-10-23T18-57-15,micro,frontend-baseline,37.195833,13.672655,6.965044,7.035675,49.221558,25.074158,25.328430,35.86486486486486
30,12-10-23T18-57-15,micro,frontend-monitor,37.135093,13.512895,7.166189,7.045034,48.646423,25.798279,25.362122,37.108108108108105
4,12-10-23T18-57-15,micro,api-baseline,30.148456,11.053128,5.933126,5.704397,39.791260,21.359253,20.535828,37.06666666666667
4,12-10-23T18-57-15,micro,api-monitor,30.078574,28.189985,18.804474,5.967695,101.483948,67.696106,21.483704,38.4
4,12-10-23T18-57-15,micro,frontend-baseline,37.201504,11.869778,5.607503,7.027995,42.731201,20.187012,25.300781,37.027027027027025
4,12-10-23T18-57-15,micro,frontend-monitor,37.164722,13.599362,7.258114,7.048442,48.957703,26.129211,25.374390,38.486486486486484
5,12-10-23T18-57-15,micro,api-baseline,30.128902,10.586463,5.358802,5.747460,38.111267,19.291687,20.690857,37.333333333333336
5,12-10-23T18-57-15,micro,api-monitor,30.123956,9.928589,4.847344,5.704414,35.742920,17.450439,20.535889,36.03333333333333
5,12-10-23T18-57-15,micro,frontend-baseline,37.170225,11.913842,5.757311,7.003259,42.889832,20.726318,25.211731,36.0
5,12-10-23T18-57-15,micro,frontend-monitor,37.216472,12.251587,5.846507,7.094845,44.105713,21.047424,25.541443,37.486486486486484
6,12-10-23T18-57-15,micro,api-baseline,30.145630,12.490828,7.018110,5.722961,44.966980,25.265198,20.602661,37.7
6,12-10-23T18-57-15,micro,api-monitor,30.156493,12.094828,6.822815,5.750715,43.541382,24.562134,20.702576,36.1
6,12-10-23T18-57-15,micro,frontend-baseline,37.175654,11.647322,5.441115,7.030674,41.930359,19.588013,25.310425,36.027027027027025
6,12-10-23T18-57-15,micro,frontend-monitor,37.188897,13.506809,7.083605,7.096286,48.624512,25.500977,25.546631,37.108108108108105
7,12-10-23T18-57-15,micro,api-baseline,30.130395,10.180325,5.111983,5.703464,36.649170,18.403137,20.532471,36.03333333333333
7,12-10-23T18-57-15,micro,api-monitor,30.098498,9.668935,4.736871,5.653907,34.808167,17.052734,20.354065,35.43333333333333
7,12-10-23T18-57-15,micro,frontend-baseline,37.207139,13.036431,6.760101,7.032844,46.931152,24.336365,25.318237,35.432432432432435
7,12-10-23T18-57-15,micro,frontend-monitor,37.245757,12.248874,5.842641,7.112105,44.095947,21.033508,25.603577,37.189189189189186
8,12-10-23T18-57-15,micro,api-baseline,30.142027,12.339427,7.073619,5.697683,44.421936,25.465027,20.511658,36.3
8,12-10-23T18-57-15,micro,api-monitor,30.136504,15.107303,9.525723,5.828569,54.386292,34.292603,20.982849,35.5
8,12-10-23T18-57-15,micro,frontend-baseline,37.196091,12.187330,5.879398,7.062208,43.874390,21.165833,25.423950,35.270270270270274
8,12-10-23T18-57-15,micro,frontend-monitor,37.166456,13.756409,7.262929,7.077891,49.523071,26.146545,25.480408,38.78378378378378
9,12-10-23T18-57-15,micro,api-baseline,30.167418,10.278049,5.228085,5.687256,37.000977,18.821106,20.474121,36.53333333333333
9,12-10-23T18-57-15,micro,api-monitor,30.153550,10.359684,5.287340,5.716281,37.294861,19.034424,20.578613,35.733333333333334
9,12-10-23T18-57-15,micro,frontend-baseline,37.139332,12.176802,5.874091,7.042525,43.836487,21.146729,25.353088,36.13513513513514
9,12-10-23T18-57-15,micro,frontend-monitor,37.238210,12.518582,6.161601,7.070787,45.066895,22.181763,25.454834,37.5945945945946
