#,DateTime,Architecture,File,Total Elapsed Time (sec),Cumulative Package Energy_0 (mWh),Cumulative IA Energy_0 (mWh),Cumulative DRAM Energy_0 (mWh),Cumulative Package Energy_0 (Joules),Cumulative IA Energy_0 (Joules),Cumulative DRAM Energy_0 (Joules), Package Temperature_0 (C)
19,25-10-23T20-48-35,micro,frontend-baseline,81.384534,36.106669,19.828474,15.659841,129.984009,71.382507,56.375427,39.81481481481482
19,25-10-23T20-48-35,micro,frontend-monitor,81.374737,265.892097,221.921641,27.778032,957.211548,798.917908,100.000916,48.51851851851852
2,25-10-23T20-48-35,micro,api-baseline,33.159971,14.168379,8.123338,6.271244,51.006165,29.244019,22.576477,37.27272727272727
2,25-10-23T20-48-35,micro,api-monitor,33.125678,18.989139,11.402130,6.616872,68.360901,41.047668,23.820740,36.666666666666664
2,25-10-23T20-48-35,micro,frontend-baseline,81.358293,38.266635,21.836972,15.744188,137.759888,78.613098,56.679077,38.02469135802469
2,25-10-23T20-48-35,micro,frontend-monitor,81.372542,279.780036,236.187524,27.953440,1007.208130,850.275085,100.632385,47.851851851851855
20,25-10-23T20-48-35,micro,api-baseline,33.198624,16.503432,10.460951,6.263987,59.412354,37.659424,22.550354,39.36363636363637
20,25-10-23T20-48-35,micro,api-monitor,33.164323,20.803697,13.251173,6.659715,74.893311,47.704224,23.974976,37.15151515151515
20,25-10-23T20-48-35,micro,frontend-baseline,81.341596,36.654629,20.338169,15.736406,131.956665,73.217407,56.651062,37.39506172839506
20,25-10-23T20-48-35,micro,frontend-monitor,81.357017,262.507036,220.024448,27.308536,945.025330,792.088013,98.310730,47.111111111111114
21,25-10-23T20-48-35,micro,api-baseline,33.124623,19.086490,11.531236,6.604343,68.711365,41.512451,23.775635,37.60606060606061
21,25-10-23T20-48-35,micro,api-monitor,33.172065,13.287303,7.368656,6.260817,47.834290,26.527161,22.538940,35.96969696969697
21,25-10-23T20-48-35,micro,frontend-baseline,81.300989,36.783057,20.484382,15.704278,132.419006,73.743774,56.535400,36.95061728395062
21,25-10-23T20-48-35,micro,frontend-monitor,81.375552,258.726383,214.709778,27.565070,931.414978,772.955200,99.234253,46.53086419753087
22,25-10-23T20-48-35,micro,api-baseline,33.177359,14.689772,8.445418,6.303643,52.883179,30.403503,22.693115,37.27272727272727
22,25-10-23T20-48-35,micro,api-monitor,33.148679,62.875587,55.663961,6.677382,226.352112,200.390259,24.038574,39.90909090909091
22,25-10-23T20-48-35,micro,frontend-baseline,81.333982,38.628913,22.430640,15.588752,139.064087,80.750305,56.119507,37.18518518518518
22,25-10-23T20-48-35,micro,frontend-monitor,81.405382,274.439138,230.715264,27.792596,987.980896,830.574951,100.053345,47.46913580246913
23,25-10-23T20-48-35,micro,api-baseline,33.134712,14.432610,8.376160,6.227892,51.957397,30.154175,22.420410,37.18181818181818
23,25-10-23T20-48-35,micro,api-monitor,33.107034,13.237322,7.223697,6.275279,47.654358,26.005310,22.591003,36.15151515151515
23,25-10-23T20-48-35,micro,frontend-baseline,81.354396,34.792769,19.512634,15.439301,125.253967,70.245483,55.581482,36.32098765432099
23,25-10-23T20-48-35,micro,frontend-monitor,81.435000,368.319465,320.289374,28.344794,1325.950073,1153.041748,102.041260,52.098765432098766
24,25-10-23T20-48-35,micro,api-baseline,33.141238,15.381944,9.194031,6.346656,55.375000,33.098511,22.847961,37.03030303030303
24,25-10-23T20-48-35,micro,api-monitor,33.098032,13.972626,7.700314,6.310713,50.301453,27.721130,22.718567,35.75757575757576
24,25-10-23T20-48-35,micro,frontend-baseline,81.309347,34.926554,20.239749,15.363413,125.735596,72.863098,55.308289,36.95061728395062
24,25-10-23T20-48-35,micro,frontend-monitor,81.353121,269.917450,224.670698,28.039839,971.702820,808.814514,100.943420,48.925925925925924
25,25-10-23T20-48-35,micro,api-baseline,33.120215,13.527086,7.517039,6.258036,48.697510,27.061340,22.528931,37.78787878787879
25,25-10-23T20-48-35,micro,api-monitor,33.099064,25.225779,18.844638,6.293284,90.812805,67.840698,22.655823,36.75757575757576
25,25-10-23T20-48-35,micro,frontend-baseline,81.342360,50.742425,34.933489,15.508728,182.672729,125.760559,55.831421,37.51851851851852
25,25-10-23T20-48-35,micro,frontend-monitor,81.342621,268.564504,226.267751,27.670475,966.832214,814.563904,99.613708,47.04938271604938
