InputFileName,Architecture,ExperimentDate,ScenarioPath,NumberOfInstances,SleepTime,WorkloadIterations,NumberOfIterations,StartTimestamp,MonolithExperiment,MicroserviceExperiment,C-State,Resident,Count,Latency
26-frontend-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,6,C3,0.014%,698,70
26-frontend-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,7,C1E,0.046%,938,10
26-frontend-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,8,C1,0.039%,806,2
26-frontend-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,9,POLL,0.000%,2,0
26-frontend-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,10,C0,0.572%
16-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,1,C10,96.906%,65612,890
16-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,2,C9,0.010%,108,480
16-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,3,C8,2.133%,25791,200
16-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,4,C7s,0.002%,54,124
16-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,5,C6,0.104%,4808,85
16-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,6,C3,0.008%,1491,70
16-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,7,C1E,0.132%,10064,10
16-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,8,C1,0.132%,16299,2
16-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,9,POLL,0.000%,27,0
16-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,10,C0,0.572%
28-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,1,C10,96.721%,76394,890
28-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,2,C9,0.029%,367,480
28-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,3,C8,2.231%,29542,200
28-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,4,C7s,0.003%,61,124
28-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,5,C6,0.176%,9943,85
28-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,6,C3,0.012%,1978,70
28-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,7,C1E,0.088%,5675,10
28-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,8,C1,0.078%,7711,2
28-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,9,POLL,0.000%,23,0
28-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,10,C0,0.661%
2-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,1,C10,96.795%,22288,890
2-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,2,C9,0.026%,134,480
2-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,3,C8,2.273%,8968,200
2-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,4,C7s,0.000%,2,124
2-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,5,C6,0.185%,2762,85
2-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,6,C3,0.012%,581,70
2-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,7,C1E,0.041%,754,10
2-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,8,C1,0.049%,1199,2
2-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,9,POLL,0.000%,6,0
2-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,10,C0,0.619%
4-frontend-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,1,C10,97.014%,24199,890
4-frontend-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,2,C9,0.013%,121,480
4-frontend-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,3,C8,2.150%,8390,200
4-frontend-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,4,C7s,0.002%,13,124
4-frontend-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,5,C6,0.185%,2805,85
4-frontend-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,6,C3,0.012%,557,70
4-frontend-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,7,C1E,0.015%,579,10
4-frontend-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,8,C1,0.027%,598,2
4-frontend-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,9,POLL,0.000%,6,0
4-frontend-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,10,C0,0.582%
2-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,1,C10,96.561%,82565,890
2-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,2,C9,0.024%,449,480
2-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,3,C8,2.378%,32536,200
2-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,4,C7s,0.002%,30,124
2-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,5,C6,0.212%,10605,85
2-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,6,C3,0.010%,1784,70
2-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,7,C1E,0.096%,4326,10
2-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,8,C1,0.045%,3637,2
2-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,9,POLL,0.000%,24,0
2-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,10,C0,0.672%
23-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,1,C10,97.304%,19354,890
23-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,2,C9,0.012%,45,480
23-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,3,C8,1.860%,6151,200
23-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,4,C7s,0.002%,11,124
23-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,5,C6,0.081%,1291,85
23-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,6,C3,0.006%,340,70
23-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,7,C1E,0.071%,2255,10
23-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,8,C1,0.142%,4430,2
23-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,9,POLL,0.000%,6,0
23-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,10,C0,0.521%
1-frontend-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,1,C10,96.922%,22076,890
1-frontend-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,2,C9,0.036%,129,480
1-frontend-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,3,C8,2.191%,8406,200
1-frontend-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,4,C7s,0.003%,16,124
1-frontend-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,5,C6,0.168%,2599,85
1-frontend-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,6,C3,0.011%,552,70
1-frontend-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,7,C1E,0.021%,660,10
1-frontend-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,8,C1,0.057%,1436,2
1-frontend-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,9,POLL,0.000%,6,0
1-frontend-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,10,C0,0.591%
27-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,1,C10,96.819%,80752,890
27-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,2,C9,0.024%,422,480
27-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,3,C8,2.223%,30320,200
27-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,4,C7s,0.002%,42,124
27-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,5,C6,0.171%,8948,85
27-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,6,C3,0.009%,1585,70
27-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,7,C1E,0.069%,3504,10
27-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,8,C1,0.051%,4145,2
27-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,9,POLL,0.000%,15,0
27-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,10,C0,0.631%
19-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,1,C10,97.309%,20248,890
19-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,2,C9,0.014%,30,480
19-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,3,C8,1.863%,6242,200
19-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,4,C7s,0.002%,12,124
19-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,5,C6,0.101%,1594,85
19-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,6,C3,0.007%,385,70
19-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,7,C1E,0.029%,1828,10
19-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,8,C1,0.144%,4396,2
19-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,9,POLL,0.000%,8,0
19-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,10,C0,0.529%
9-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,1,C10,96.478%,79361,890
9-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,2,C9,0.035%,550,480
9-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,3,C8,2.419%,33208,200
9-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,4,C7s,0.002%,41,124
9-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,5,C6,0.221%,11278,85
9-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,6,C3,0.011%,1802,70
9-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,7,C1E,0.087%,3957,10
9-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,8,C1,0.056%,4255,2
9-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,9,POLL,0.000%,14,0
9-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,10,C0,0.692%
23-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,1,C10,96.553%,78854,890
23-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,2,C9,0.026%,439,480
23-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,3,C8,2.398%,31873,200
23-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,4,C7s,0.002%,36,124
23-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,5,C6,0.179%,10838,85
23-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,6,C3,0.013%,2139,70
23-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,7,C1E,0.079%,4075,10
23-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,8,C1,0.068%,5331,2
23-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,9,POLL,0.000%,23,0
23-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,10,C0,0.682%
5-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,1,C10,96.791%,77766,890
5-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,2,C9,0.021%,533,480
5-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,3,C8,2.259%,31450,200
5-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,4,C7s,0.002%,34,124
5-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,5,C6,0.182%,9570,85
5-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,6,C3,0.011%,1797,70
5-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,7,C1E,0.064%,3260,10
5-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,8,C1,0.055%,4364,2
5-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,9,POLL,0.000%,12,0
5-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,10,C0,0.615%
15-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,1,C10,96.809%,76730,890
15-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,2,C9,0.025%,494,480
15-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,3,C8,2.216%,30405,200
15-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,4,C7s,0.001%,21,124
15-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,5,C6,0.165%,9023,85
15-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,6,C3,0.011%,1839,70
15-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,7,C1E,0.096%,4406,10
15-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,8,C1,0.062%,5108,2
15-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,9,POLL,0.000%,23,0
15-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,10,C0,0.616%
28-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,1,C10,96.810%,79652,890
28-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,2,C9,0.027%,545,480
28-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,3,C8,2.158%,31143,200
28-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,4,C7s,0.002%,50,124
28-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,5,C6,0.227%,11892,85
28-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,6,C3,0.013%,2384,70
28-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,7,C1E,0.095%,4602,10
28-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,8,C1,0.054%,4539,2
28-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,9,POLL,0.000%,27,0
28-api-monitor.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,10,C0,0.613%
11-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,1,C10,97.448%,19433,890
11-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,2,C9,0.014%,44,480
11-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,3,C8,1.736%,6098,200
11-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,4,C7s,0.001%,7,124
11-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,5,C6,0.094%,1355,85
11-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,6,C3,0.008%,386,70
11-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,7,C1E,0.023%,1839,10
11-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,8,C1,0.137%,4391,2
11-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,9,POLL,0.000%,7,0
11-frontend-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,10,C0,0.538%
26-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,1,C10,96.578%,79817,890
26-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,2,C9,0.025%,525,480
26-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,3,C8,2.360%,33052,200
26-api-baseline.csv,micro,09-12-23T06-28-39,3,5,300,50,30,09-12-23T06-28-39,10-12-23T04-22-06,11-12-23T03-19-36,4,C7s,0.002%,48,124
